"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
2005-12-31,0,0.004004882,0,0,"SEC",1993,"1993_SEC"
2006-03-31,0.00374371999999993,0.000288892,0,0.00374371999999993,"SEC",1993,"1993_SEC"
2006-06-30,0.000288892,0.000288892,0,0,"SEC",1993,"1993_SEC"
1998-03-31,-0.05,0.05,-0.05,0,"SEC",1998,"1998_SEC"
1998-06-30,-0.83,0.88,-0.83,0,"SEC",1998,"1998_SEC"
1998-09-30,0.0756560288,0.7956947064,0,0.0756560288,"SEC",1998,"1998_SEC"
1998-12-31,0.0190988135000001,0.77486379987,-0.01,0.0290988135,"SEC",1998,"1998_SEC"
1999-03-31,0.0634738147611899,0.98777486739683,-0.030700827,0.09417464176119,"SEC",1998,"1998_SEC"
1999-06-30,0.25914582245324,0.72467608039193,0,0.25914582245324,"SEC",1998,"1998_SEC"
1999-09-30,0.0690005700493,0.72751258654816,0,0.0690005700493,"SEC",1998,"1998_SEC"
1999-12-31,0.12410595083854,0.61252094689966,0,0.12410595083854,"SEC",1998,"1998_SEC"
2000-03-31,0.0557345693204,0.61353077340811,0,0.0557345693204,"SEC",1998,"1998_SEC"
2000-06-30,0.0511791625966,0.74816993392608,0,0.0511791625966,"SEC",1998,"1998_SEC"
2000-09-30,0.1399351734628,0.5255737734199,0,0.1399351734628,"SEC",1998,"1998_SEC"
2000-12-31,0.11098567863653,0.4356012672513,0,0.11098567863653,"SEC",1998,"1998_SEC"
2001-03-31,0.0083463187229,0.40107766639891,0,0.0083463187229,"SEC",1998,"1998_SEC"
2001-06-30,0.03469017496671,0.37001633338543,0,0.0346901749667101,"SEC",1998,"1998_SEC"
2001-09-30,0.07084481666885,0.31177166660739,0,0.07084481666885,"SEC",1998,"1998_SEC"
2001-12-31,0.0150246774136,0.27800741376207,0,0.0150246774135999,"SEC",1998,"1998_SEC"
2002-03-31,0.01566471180049,0.25032801375753,0,0.0156647118004899,"SEC",1998,"1998_SEC"
2002-06-30,0.03187424831537,0.22644888007251,0,0.0318742483153701,"SEC",1998,"1998_SEC"
2002-09-30,0,0.22075913310181,0,0,"SEC",1998,"1998_SEC"
2002-12-31,0.0722001987703,0.13918008001426,0,0.0722001987702999,"SEC",1998,"1998_SEC"
2003-03-31,0,0.12589083987578,0,0,"SEC",1998,"1998_SEC"
2003-06-30,0,0.11788022708842,0,0,"SEC",1998,"1998_SEC"
2003-09-30,0.01571642756595,0.11034834650656,0,0.01571642756595,"SEC",1998,"1998_SEC"
2003-12-31,0.0147048259463,0.08266313319701,0,0.0147048259463001,"SEC",1998,"1998_SEC"
2004-03-31,0,0.08088650652899,0,0,"SEC",1998,"1998_SEC"
2004-06-30,0.03012425383947,0.05417685308451,0,0.0301242538394699,"SEC",1998,"1998_SEC"
2004-09-30,0.00880102524032998,0.05446990663354,0,0.00880102524033003,"SEC",1998,"1998_SEC"
2004-12-31,0.0104131631814,0.04393878694498,0,0.0104131631814001,"SEC",1998,"1998_SEC"
2005-03-31,0,0.04352542633959,0,0,"SEC",1998,"1998_SEC"
2005-06-30,0.00688839817035999,0.03490278688449,0,0.00688839817035999,"SEC",1998,"1998_SEC"
2005-09-30,0,0.03446162663833,0,0,"SEC",1998,"1998_SEC"
2005-12-31,0.01613161760388,0.0176283604275,0,0.01613161760388,"SEC",1998,"1998_SEC"
2006-03-31,0,0.02086664016922,0,0,"SEC",1998,"1998_SEC"
2006-06-30,0,0.01855407999471,0,0,"SEC",1998,"1998_SEC"
2006-09-30,0,0.01865764042373,0,0,"SEC",1998,"1998_SEC"
2006-12-31,0,0.01451217298105,0,0,"SEC",1998,"1998_SEC"
2007-03-31,0,0.01311882670171,0,0,"SEC",1998,"1998_SEC"
2007-06-30,0,0.01130107969336,0,0,"SEC",1998,"1998_SEC"
2007-09-30,0,0.00981769347664,0,0,"SEC",1998,"1998_SEC"
2007-12-31,0,0.00803450681523,0,0,"SEC",1998,"1998_SEC"
2008-03-31,0,0.00475417314254,0,0,"SEC",1998,"1998_SEC"
2008-06-30,0,0.00270249354736,0,0,"SEC",1998,"1998_SEC"
2008-09-30,0.0026939733819,0.0026939733819,0,0,"SEC",1998,"1998_SEC"
1999-06-30,-0.04,0.04,-0.04,0,"SEC",1999,"1999_SEC"
1999-09-30,-0.06,0.1,-0.06,0,"SEC",1999,"1999_SEC"
1999-12-31,-0.1,0.25893118,-0.1,0,"SEC",1999,"1999_SEC"
2000-03-31,0.02131433975,0.24744897,-0.025,0.04631433975,"SEC",1999,"1999_SEC"
2000-06-30,-0.2491931285,0.497448969775,-0.25,0.000806871499999997,"SEC",1999,"1999_SEC"
2000-09-30,0,0.6201992198,0,0,"SEC",1999,"1999_SEC"
2000-12-31,0.07496774675,0.64260613989,-0.02,0.09496774675,"SEC",1999,"1999_SEC"
2001-03-31,0.0611102617,0.52708450021,-0.035,0.0961102617,"SEC",1999,"1999_SEC"
2001-06-30,-0.1179004529,0.652276209865,-0.135,0.0170995471,"SEC",1999,"1999_SEC"
2001-09-30,0.07642565035,0.565905179945,0,0.07642565035,"SEC",1999,"1999_SEC"
2001-12-31,-0.10941720615,0.80359771965,-0.16,0.05058279385,"SEC",1999,"1999_SEC"
